Geneid,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue
ENSG00000163599,CTLA4,39.738316608026814,2.045834759169291,0.38590482502804985,5.301397200775056,1.1491975192171782e-07,6.606995651361687e-06
ENSG00000163600,ICOS,39.79120159069197,2.844091268835839,0.36530183868612326,7.785592536476543,6.938723618537126e-15,1.980975940427313e-12
ENSG00000163251,FZD5,315.11343757953864,1.5452257973548338,0.31698951576002155,4.874690551357713,1.0897914836958546e-06,4.3858198710714013e-05
ENSG00000118242,MREG,975.9289977363129,2.291104918692074,0.3391805606550056,6.7548237855012285,1.430089587816565e-11,2.0769253261668143e-09
ENSG00000180871,CXCR2,233.20733938658518,2.768538594342184,0.42231344467539533,6.555648723118862,5.540050392353515e-11,7.063141345640628e-09
ENSG00000115488,NEU2,1313.389326110747,3.222221872132011,0.5140514730633942,6.2682864284577935,3.650428541232729e-10,3.8344422818489576e-08
ENSG00000244122,UGT1A7,67.97721547519343,3.2416816202996013,0.6652478321569971,4.872893173945092,1.0997569656519872e-06,4.4152862889030445e-05
ENSG00000184182,UBE2F,457.84015321669074,1.3235951690997163,0.18191644258026915,7.2758413166291485,3.442680782666369e-13,6.844992034726472e-11
ENSG00000134070,IRAK2,252.51969205570737,1.9568148980548277,0.2935477842281495,6.666086419967536,2.6271460044665604e-11,3.5672584547640862e-09
ENSG00000144566,RAB5A,2301.5270484762254,1.597215855087778,0.19952649980024045,8.005031194787957,1.1943639155327766e-15,3.694012765790865e-13
ENSG00000091317,CMTM6,3479.2803518026494,1.2670591988921582,0.2629019168058713,4.819512973835653,1.439090949325329e-06,5.561356568292841e-05
ENSG00000172936,MYD88,775.2257550706122,1.454889265549859,0.2595672780469155,5.605056525217694,2.0818701107025875e-08,1.4733200700804773e-06
ENSG00000181061,HIGD1A,1675.785173022682,1.6890145335331919,0.2818687121791039,5.992202967387047,2.0701732306609308e-09,1.7822164026744092e-07
ENSG00000182983,ZNF662,858.7098059620688,1.2972464686338512,0.20219930397839234,6.415682166603695,1.401936620168812e-10,1.6431189095964503e-08
ENSG00000114648,KLHL18,1027.297721785891,1.197063529067389,0.24342335924052028,4.917619791306066,8.760284951158938e-07,3.676128118386457e-05
ENSG00000164047,CAMP,8.182056287350244,5.22957661650426,1.0124049869002651,5.165498673130736,2.39798729663881e-07,1.2285271421721804e-05
ENSG00000114738,MAPKAPK3,1806.134023724796,1.5430970758722795,0.30719308311605553,5.023215562732275,5.081345743787281e-07,2.312427682285103e-05
ENSG00000163938,GNL3,1581.7571097834457,1.0368572632002881,0.2001932944353599,5.17928068532324,2.2274310915028993e-07,1.146423432195244e-05
ENSG00000114251,WNT5A,856.280742627447,2.3195395814497783,0.4371584796510404,5.305946674765041,1.1208972504340614e-07,6.455401871767061e-06
ENSG00000302005,ENSG00000302005,16.28292731925393,7.596576770338044,0.8137329822037037,9.335466223533723,1.0054774875650513e-20,5.69253635883651e-18
ENSG00000154165,GPR15,34.30515154269838,4.357113344175463,0.8855093739121417,4.920459876021331,8.634109988920421e-07,3.641479494443293e-05
ENSG00000271856,LINC01215,24.489740690036236,4.75974204115387,0.6078096584030696,7.830974673320249,4.841021967034342e-15,1.406127450129114e-12
ENSG00000240891,PLCXD2,243.43865879610937,2.0430292513185035,0.37449315692491875,5.455451491008434,4.884856624310013e-08,3.1182762964954146e-06
ENSG00000121579,NAA50,3191.2762367431196,1.1501015923317435,0.23033421651321878,4.9931860308984515,5.939130010927506e-07,2.631097609482911e-05
