Geneid,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue
ENSG00000307190,ENSG00000307190,29.78596368833857,-3.0167257236158207,0.5574682763402031,-5.411475148721862,6.250767021804533e-08,3.897301262440634e-06
ENSG00000295290,ENSG00000295290,28.462696132092525,-2.1947219946171743,0.4585244550040377,-4.786488420989122,1.6972472640069397e-06,6.427794825354172e-05
ENSG00000285774,SAMD4A-AS1,42.8617728492492,-2.5542016035900277,0.4662987865329058,-5.477607228149591,4.311157599494717e-08,2.796225190212078e-06
ENSG00000185650,ZFP36L1,7735.926144628648,-1.15220709581464,0.17439569069403307,-6.606855314080662,3.9256936345338145e-11,5.1625962391469685e-09
ENSG00000100626,GALNT16,967.421073374534,-2.178468910710104,0.37388983657730845,-5.826499405954476,5.660206850132141e-09,4.523155249161816e-07
ENSG00000258740,FOS-AS1,58.276333254160946,-4.367030102697002,0.6424686022136246,-6.797266181803137,1.0662299410186963e-11,1.6042918342273656e-09
ENSG00000289340,ENSG00000289340,31.492893423793383,-3.526601127036052,0.7291835082569847,-4.836369839830742,1.3223179051003233e-06,5.178122506924513e-05
ENSG00000258820,ENSG00000258820,37.931024594917005,-3.6379820572042973,0.7110413999863097,-5.116413836485952,3.1139943777939373e-07,1.5364365465502347e-05
ENSG00000170345,FOS,17709.812975913253,-4.687840661120269,0.48817594843093415,-9.602768584129647,7.782533673843138e-22,4.814073561247822e-19
ENSG00000070778,PTPN21,1635.2203988014016,-1.3956233679984804,0.25768773663752836,-5.415947946182662,6.096483698799411e-08,3.8206537521762985e-06
ENSG00000227051,C14orf132,1575.1333848028664,-1.6985313764559224,0.23729913234942251,-7.157764799387628,8.200308831633032e-13,1.5050270104562537e-10
ENSG00000246223,LINC01550,165.75922214037678,-2.3328403807602824,0.477680347452123,-4.88368506932159,1.04121330100587e-06,4.225959646840714e-05
ENSG00000214548,MEG3,1034.8839940297894,-1.9837066871109996,0.36841625257861016,-5.384416874192405,7.267988223457763e-08,4.414047465966539e-06
ENSG00000259380,LINC02895,22.5157534235006,-3.4894879391078386,0.739211580577216,-4.720553669333832,2.3520353697340095e-06,8.447853489809153e-05
ENSG00000166949,SMAD3,1521.3020286268313,-0.8756256392882503,0.14340582296659882,-6.1059280660604385,1.0220503482776353e-09,9.895521096671842e-08
ENSG00000156218,ADAMTSL3,258.73850535510917,-2.4443742830736204,0.32186270416283425,-7.594462643416374,3.090722947585389e-14,7.821168077135966e-12
ENSG00000259367,AKAP13-AS1,41.95648039603806,-1.6556020035327297,0.3365738234798102,-4.918986231358075,8.699358787299307e-07,3.664371772662783e-05
ENSG00000259276,ENSG00000259276,50.74444221659694,-2.446381307944684,0.3840340463151166,-6.370219857895938,1.887574205304976e-10,2.1300892290473686e-08
ENSG00000176463,SLCO3A1,603.7387318209037,-1.2028593294519823,0.25668906248077916,-4.686056031476029,2.78520042619213e-06,9.722317785439018e-05
ENSG00000196557,CACNA1H,619.5702772073234,-3.0767514514972345,0.4661922838070351,-6.599747697177146,4.118580913416759e-11,5.3950179706219605e-09
ENSG00000167972,ABCA3,334.0552480510099,-1.518588198830802,0.28812276133018133,-5.270629060404356,1.3595698757434854e-07,7.599995774290091e-06
ENSG00000153446,C16orf89,32.27942058801136,-4.679404215219424,0.9640578077637814,-4.853862680780235,1.2107959294172538e-06,4.797653194581794e-05
ENSG00000205730,ITPRIPL2,1903.540024917955,-1.0020814469045098,0.19195169401599627,-5.220487644255964,1.7845261337275116e-07,9.52212882506391e-06
ENSG00000103528,SYT17,74.62834028163765,-2.4520414107873534,0.4608941567121492,-5.320183332935533,1.0366273653604175e-07,6.0641793143842425e-06
ENSG00000140743,CDR2,390.97113891084376,-1.0091745979151632,0.1844989967230933,-5.469810762330542,4.5051634254817495e-08,2.905134631300519e-06
ENSG00000102935,ZNF423,449.4156775512751,-2.0914435708389925,0.4017008715790911,-5.206470084611721,1.924667055297038e-07,1.0124354905210545e-05
ENSG00000125124,BBS2,697.1377316861598,-1.2714059323877347,0.24095586872708286,-5.276509508169666,1.3166768458851005e-07,7.4042014618013485e-06
ENSG00000260823,ENSG00000260823,20.21588794788993,-4.012501180633711,0.7065724780621648,-5.67882461490481,1.3562345073606068e-08,9.95654972513546e-07
ENSG00000157368,IL34,465.4096212997483,-2.557945413839262,0.44547504087192163,-5.742062246254322,9.353042619232293e-09,7.165589050693034e-07
ENSG00000285848,ENSG00000285848,37.92440236532865,-2.9807698142012886,0.5741466005960186,-5.191652813248336,2.0843540982000392e-07,1.0861728540121046e-05
ENSG00000174282,ZBTB4,1945.4617390865014,-0.7917445189339939,0.1614217732674498,-4.904818618379325,9.351371183870702e-07,3.870679698325069e-05
ENSG00000179094,PER1,2429.0073094053955,-1.977598469000911,0.3809674147755914,-5.190991124964885,2.0917759765600461e-07,1.0883425692373088e-05
ENSG00000301902,ENSG00000301902,87.84912255436828,-3.0624296484369204,0.4115663986493352,-7.440912714174673,9.999200284562354e-14,2.272131204797526e-11
ENSG00000108684,ASIC2,39.16785318567972,-3.647480765481816,0.6741646902898688,-5.410370519277001,6.289448380865588e-08,3.91222428800844e-06
ENSG00000271447,MMP28,487.62790015270684,-1.6455999891733308,0.3198705643967373,-5.144580878446457,2.681187243676984e-07,1.3549122163470847e-05
ENSG00000120093,HOXB3,117.00074734092227,-1.4863143995056909,0.25951592344521884,-5.72725703985342,1.0206746147250949e-08,7.766194568488006e-07
ENSG00000108821,COL1A1,94785.64519580686,-3.0503486295670985,0.5915058207323541,-5.156920731211751,2.5104401576155193e-07,1.2763505720674459e-05
